age,gender,maritalstatus,education,occupation,annualincome,homeowner,state,monthlybilledamount,totalminsusedinlastmonth,unpaidbalance,numberofmonthunpaid,numberofcomplaints,numdayscontractequipmentplanexpiring,penaltytoswitch,calldroprate,callfailurerate,percentagecalloutsidenetwork,totalcallduration_mean,totalcallduration_std,totalcallduration_min,totalcallduration_max,avgcallduration_mean,avgcallduration_std,avgcallduration_min,avgcallduration_max,churn
30,Female,Married,High School or below,Technology Related Job,70783,Yes,WA,118,378,99,4,3,68,183,0.07,0.0,0.95,3027.0,169.7056274847714,2907,3147,1009.0,56.568542494923804,969,1049,0
60,Male,Married,High School or below,Non-technology Related Job,181684,Yes,WI,56,75,114,2,0,86,356,0.06,0.01,0.41,4476.666666666667,3577.604971672157,1330,8368,986.6666666666666,319.89425336090886,697,1330,0
62,Female,Single,High School or below,Non-technology Related Job,236641,Yes,SD,27,174,149,4,1,55,32,0.01,0.0,0.94,1355.0,965.9078631008239,672,2038,337.5,2.1213203435596424,336,339,0
65,Female,Married,Bachelor or equivalent,Non-technology Related Job,41598,Yes,ND,118,274,184,6,3,25,208,0.05,0.0,0.47,1679.5,321.7335854398791,1452,1907,658.0,417.19300090006305,363,953,0
52,Male,Married,Bachelor or equivalent,Technology Related Job,233684,Yes,TN,38,179,64,0,1,16,72,0.04,0.01,0.75,3051.5,1734.532934250601,1825,4278,609.5,2.1213203435596424,608,611,0
15,Female,Married,Bachelor or equivalent,Technology Related Job,94585,Yes,UT,96,376,79,6,2,35,244,0.02,0.01,0.21,3490.0,25.45584412271571,3472,3508,639.5,86.97413408594535,578,701,1
17,Male,Single,Master or equivalent,Non-technology Related Job,149542,Yes,OK,67,476,114,0,0,4,421,0.06,0.01,0.74,2437.3333333333335,1232.3190874661211,1127,3573,791.6666666666666,291.85156044354693,595,1127,0
19,Male,Married,Master or equivalent,Non-technology Related Job,204500,Yes,NH,38,75,149,2,1,73,97,0.02,0.0,0.27,3810.0,783.4743135546946,3256,4364,649.0,233.3452377915607,484,814,0
21,Female,Single,PhD or equivalent,Non-technology Related Job,9457,Yes,MA,9,174,184,4,2,43,273,0.05,0.0,0.8,3025.0,2354.6655813512034,1360,4690,675.0,7.0710678118654755,670,680,1
37,Male,Married,High School or below,Technology Related Job,7486,No,PA,16,178,44,2,1,83,133,0.07,0.01,0.01,3690.5,2378.0001051303593,2009,5372,788.0,404.4650788387052,502,1074,0
39,Female,Single,High School or below,Technology Related Job,62444,Yes,NM,107,277,79,4,2,52,310,0.03,0.01,0.54,4864.5,2180.0102063981262,3323,6406,789.5,177.48380207782344,664,915,0
41,Female,Married,High School or below,Non-technology Related Job,117401,Yes,MS,78,376,114,6,3,22,486,0.07,0.01,0.07,4199.0,2136.876692745747,2688,5710,692.5,28.991378028648448,672,713,0
44,Female,Single,High School or below,Non-technology Related Job,172359,Yes,KS,49,476,149,0,0,91,162,0.02,0.0,0.6,2059.0,2347.5945135393376,399,3719,471.0,384.66608896548183,199,743,0
59,Female,Married,Bachelor or equivalent,Technology Related Job,170387,Yes,NC,56,479,9,6,3,32,22,0.04,0.02,0.82,3238.5,624.3752877877215,2797,3680,647.5,125.15790027001891,559,736,0
62,Female,Single,Bachelor or equivalent,Technology Related Job,225345,Yes,MT,27,78,44,0,0,1,198,0.0,0.01,0.35,4752.0,1804.5365055880693,3476,6028,950.0,360.62445840513925,695,1205,0
64,Male,Married,Bachelor or equivalent,Non-technology Related Job,30302,No,LA,118,178,79,2,1,70,375,0.03,0.01,0.88,3857.0,4272.33917192912,836,6878,638.5,311.8340905032675,418,859,0
66,Male,Single,Bachelor or equivalent,Non-technology Related Job,85260,Yes,HI,89,277,114,4,2,40,51,0.07,0.01,0.41,2375.5,17.67766952966369,2363,2388,791.5,6.363961030678928,787,796,0
14,Male,Married,PhD or equivalent,Technology Related Job,83289,Yes,NV,96,280,224,2,1,80,411,0.01,0.02,0.62,1315.3333333333333,1233.5255706037606,544,2738,630.6666666666666,75.71877794400363,544,684,0
16,Male,Single,High School or below,Technology Related Job,138246,Yes,MD,67,380,9,4,2,49,87,0.05,0.02,0.15,4423.5,1535.1288219559947,3338,5509,810.5,33.23401871576773,787,834,1
18,Female,Married,High School or below,Technology Related Job,193204,Yes,IL,38,479,44,6,3,19,263,0.0,0.01,0.68,4020.0,6105.300320213577,148,11058,617.3333333333334,406.45951007859725,148,854,0
20,Female,Single,High School or below,Non-technology Related Job,248161,Yes,CO,9,78,79,0,1,88,440,0.04,0.01,0.21,2582.6666666666665,1823.0003656975314,583,4152,722.0,126.38433447227548,583,830,1
36,Female,Married,High School or below,Technology Related Job,246190,Yes,MI,16,82,189,6,3,29,300,0.06,0.03,0.42,4556.5,2984.697723388417,2446,6667,824.0,12.727922061357855,815,833,0
38,Female,Single,High School or below,Technology Related Job,51148,No,IA,107,181,224,0,0,98,476,0.02,0.02,0.95,5382.5,3570.1821382108783,2858,7907,796.0,115.96551211459379,714,878,0
40,Male,Married,Bachelor or equivalent,Technology Related Job,106105,Yes,DE,78,280,8,2,2,67,152,0.05,0.02,0.48,4243.0,772.1606050557099,3697,4789,650.0,48.08326112068523,616,684,0
43,Male,Single,Bachelor or equivalent,Technology Related Job,161062,Yes,WY,48,379,43,4,3,37,329,0.01,0.01,0.01,2359.5,688.0148980945107,1873,2846,471.0,4.242640687119285,468,474,0
45,Male,Single,Bachelor or equivalent,Non-technology Related Job,216020,Yes,TX,19,479,78,6,0,6,5,0.04,0.01,0.55,2777.0,2083.1365773755692,1304,4250,680.0,39.59797974644666,652,708,0
61,Male,Single,Master or equivalent,Technology Related Job,214049,Yes,GA,27,482,188,4,3,46,365,0.06,0.02,0.76,3961.0,,3961,3961,660.0,,660,660,0
63,Male,Married,Master or equivalent,Technology Related Job,19006,Yes,AK,118,81,223,6,0,16,41,0.02,0.02,0.29,2932.6666666666665,1643.3749825689001,1202,4472,959.0,217.89676454688353,781,1202,0
65,Female,Married,PhD or equivalent,Technology Related Job,73964,No,VT,88,181,8,0,1,85,217,0.06,0.02,0.82,2293.0,613.7686860699232,1859,2727,504.5,57.27564927611035,464,545,0
67,Female,Single,High School or below,Technology Related Job,128921,Yes,PA,59,280,43,2,2,54,394,0.01,0.01,0.35,3396.5,1448.8617946512359,2372,4421,837.0,66.46803743153546,790,884,0
30,Male,Single,High School or below,Non-technology Related Job,239822,Yes,SC,117,477,58,0,0,73,66,0.0,0.02,0.81,1268.0,732.1004029503057,642,2073,598.0,413.6520276754364,214,1036,1
17,Female,Single,High School or below,Technology Related Job,181908,Yes,WA,38,383,188,2,2,64,430,0.07,0.02,0.09,4134.0,1105.9150057757604,3352,4916,770.5,300.5203820042827,558,983,1
19,Male,Married,High School or below,Technology Related Job,236865,Yes,SC,8,482,223,4,3,34,106,0.03,0.02,0.62,5561.5,335.87572106361006,5324,5799,863.0,145.6639969244288,760,966,1
22,Male,Single,High School or below,Technology Related Job,41822,Yes,NY,99,81,8,6,1,3,283,0.06,0.02,0.15,1909.0,323.85490578343877,1680,2138,633.5,292.03510063004416,427,840,0
52,Female,Single,Bachelor or equivalent,Non-technology Related Job,152723,No,ND,37,278,23,4,2,21,455,0.04,0.02,0.61,3133.0,254.55844122715712,2953,3313,783.0,63.63961030678928,738,828,0
54,Male,Married,Bachelor or equivalent,Non-technology Related Job,207680,Yes,NE,8,378,58,6,3,91,131,0.0,0.02,0.14,3604.0,3007.7132509599383,131,5347,552.0,364.59703783766537,131,763,0
42,Female,Married,Master or equivalent,Technology Related Job,149766,Yes,OH,48,283,188,0,2,82,495,0.0,0.02,0.42,2549.0,1513.2085117392116,1479,3619,821.5,116.67261889578035,739,904,0
44,Female,Single,Master or equivalent,Technology Related Job,204724,Yes,NE,19,383,223,2,3,51,171,0.03,0.02,0.96,1386.5,351.4320702497141,1138,1635,393.5,20.506096654409877,379,408,0
74,Male,Single,Master or equivalent,Non-technology Related Job,65624,No,NH,77,80,238,0,0,70,344,0.01,0.02,0.41,3570.0,1060.6601717798212,2820,4320,830.0,155.56349186104046,720,940,0
76,Male,Married,High School or below,Non-technology Related Job,120582,Yes,MI,48,179,23,2,1,39,20,0.05,0.02,0.94,2825.0,2404.1630560342614,1125,4525,604.0,59.39696961966999,562,646,0
79,Female,Single,High School or below,Non-technology Related Job,175539,No,IN,19,278,58,4,3,9,196,0.01,0.02,0.47,4982.5,4579.930621745269,1744,8221,664.0,117.37972567696688,581,747,0
66,Male,Single,High School or below,Technology Related Job,117625,Yes,MI,59,184,188,6,1,0,60,0.0,0.02,0.76,2998.0,554.3717164502533,2606,3390,567.5,118.08683245815344,484,651,0
68,Male,Married,High School or below,Technology Related Job,172582,Yes,IA,30,283,223,0,2,69,237,0.04,0.02,0.29,2379.5,1638.3664120092305,1221,3538,747.0,193.74725804511402,610,884,0
31,Female,Married,High School or below,Non-technology Related Job,33483,Yes,KS,88,480,238,6,3,88,409,0.02,0.02,0.75,3312.5,2542.0488783656383,1515,5110,678.0,244.65894629054543,505,851,0
33,Male,Single,High School or below,Non-technology Related Job,88440,No,FL,59,80,23,0,1,57,85,0.05,0.02,0.28,2679.0,197.9898987322333,2539,2819,1127.5,398.10111780802623,846,1409,0
35,Male,Married,Bachelor or equivalent,Non-technology Related Job,143398,Yes,AK,29,179,58,2,2,27,261,0.01,0.02,0.81,2475.5,2107.885314717098,985,3966,494.5,235.46655813512032,328,661,1
23,Female,Married,Bachelor or equivalent,Technology Related Job,85484,Yes,FL,70,85,188,4,0,18,125,0.01,0.02,0.09,3239.5,1758.5745648109437,1996,4483,697.5,280.72139213105936,499,896,0
53,Male,Married,Master or equivalent,Non-technology Related Job,196384,Yes,HI,8,282,203,2,2,36,298,0.07,0.03,0.55,2972.0,2846.8119010570404,959,4985,654.5,248.19448019647817,479,830,0
55,Female,Single,Master or equivalent,Non-technology Related Job,1342,Yes,AR,99,381,238,4,3,6,474,0.02,0.02,0.08,3668.0,2903.380443551964,1615,5721,812.0,7.0710678118654755,807,817,1
58,Female,Married,PhD or equivalent,Non-technology Related Job,56299,Yes,VA,69,480,23,6,0,75,150,0.06,0.02,0.61,4717.0,6506.79660047861,116,9318,523.5,576.2920266670362,116,931,0
60,Female,Single,High School or below,Non-technology Related Job,111256,No,RI,40,79,58,0,1,44,327,0.02,0.02,0.14,2538.3333333333335,758.581790799999,1861,3358,762.3333333333334,188.05407023867718,559,930,0
76,Female,Married,High School or below,Non-technology Related Job,109285,No,CO,48,83,168,6,0,85,187,0.04,0.03,0.35,1735.5,1653.9227611953347,566,2905,504.5,313.2483040656405,283,726,0
78,Male,Single,High School or below,Non-technology Related Job,164243,Yes,WV,19,182,203,0,1,54,363,0.07,0.03,0.88,3967.0,931.9667376038697,3308,4626,564.5,19.091883092036785,551,578,1
12,Male,Married,High School or below,Non-technology Related Job,219200,Yes,SD,109,281,238,2,2,24,39,0.03,0.02,0.41,3424.5,572.0493859799169,3020,3829,981.5,34.64823227814083,957,1006,0
14,Male,Single,High School or below,Non-technology Related Job,24158,Yes,ND,80,381,23,4,0,93,215,0.06,0.02,0.95,6706.0,65.05382386916237,6660,6752,897.5,75.66042558696059,844,951,0
16,Female,Single,Bachelor or equivalent,Non-technology Related Job,79115,Yes,MT,51,480,58,7,1,62,392,0.02,0.02,0.48,3251.5,410.82903986938413,2961,3542,689.0,277.18585822512665,493,885,0
32,Male,Single,Bachelor or equivalent,Non-technology Related Job,77144,Yes,TX,59,483,168,4,3,3,252,0.04,0.03,0.69,4229.5,1604.4252865122764,3095,5364,793.5,393.85847712090697,515,1072,0
34,Female,Married,Bachelor or equivalent,Non-technology Related Job,132102,No,OK,29,83,203,6,1,72,428,0.0,0.03,0.22,3212.5,198.69700551341987,3072,3353,642.0,39.59797974644666,614,670,0
36,Female,Married,Master or equivalent,Non-technology Related Job,187059,Yes,NV,0,182,238,0,2,41,104,0.03,0.02,0.75,1835.5,1600.1826458251571,704,2967,546.5,275.064537881567,352,741,0
39,Male,Single,Master or equivalent,Non-technology Related Job,242016,Yes,MA,91,281,23,3,3,11,281,0.07,0.02,0.28,2146.6666666666665,1435.271519028136,685,3554,768.6666666666666,106.09586859691252,685,888,0
54,Female,Single,High School or below,Non-technology Related Job,240045,Yes,PA,98,285,133,0,2,51,141,0.01,0.03,0.49,3207.3333333333335,2384.4652090842787,1374,5903,1046.0,301.4780257332199,781,1374,0
57,Male,Single,High School or below,Non-technology Related Job,45003,Yes,NJ,69,384,168,2,3,21,317,0.05,0.03,0.02,2829.0,1938.8867940135133,1458,4200,784.5,78.48885271170677,729,840,0
59,Male,Married,High School or below,Non-technology Related Job,99960,Yes,MN,40,483,203,4,0,90,493,0.0,0.03,0.55,3674.0,3268.2475426442224,1363,5985,601.0,207.88939366884497,454,748,0
61,Female,Single,High School or below,Non-technology Related Job,154918,No,KS,11,83,238,6,1,59,169,0.04,0.02,0.08,1650.6666666666667,2107.9621280595466,13,4029,576.0,490.39066059622303,13,910,1
63,Female,Married,High School or below,Non-technology Related Job,209875,Yes,DE,102,182,23,1,3,29,346,0.0,0.02,0.61,4478.5,3679.076582513607,1877,7080,705.5,113.84419177103415,625,786,0
79,Female,Single,Bachelor or equivalent,Non-technology Related Job,207904,Yes,MO,109,185,133,6,1,69,206,0.02,0.03,0.82,4073.0,865.4987001723342,3461,4685,678.0,144.2497833620557,576,780,0
13,Female,Married,Bachelor or equivalent,Non-technology Related Job,12862,Yes,LA,80,285,168,0,2,38,382,0.05,0.03,0.36,4182.0,1667.357790037879,3003,5361,746.5,207.18228688765842,600,893,0
15,Female,Single,Bachelor or equivalent,Non-technology Related Job,67819,Yes,GA,51,384,203,2,3,8,58,0.01,0.03,0.89,3561.0,1595.2328983568511,2433,4689,593.0,265.87214972614186,405,781,0
17,Male,Married,Bachelor or equivalent,Non-technology Related Job,122777,Yes,AZ,22,483,238,5,1,77,235,0.04,0.02,0.42,2910.5,1238.1439738576448,2035,3786,717.5,55.86143571373726,678,757,0
33,Female,Single,PhD or equivalent,Technology Related Job,120805,Yes,MD,29,487,98,2,3,18,95,0.06,0.0,0.63,3894.6666666666665,2907.3220209212004,654,6274,883.3333333333334,204.09393262253863,654,1045,0
36,Male,Married,High School or below,Non-technology Related Job,175763,Yes,IL,0,86,133,4,0,87,271,0.02,0.03,0.16,3590.0,1506.1374439273463,2525,4655,711.0,183.84776310850236,581,841,0
38,Male,Single,High School or below,Non-technology Related Job,230720,Yes,CA,91,185,168,6,2,56,447,0.06,0.03,0.69,4830.5,1175.9185771132286,3999,5662,564.0,91.92388155425118,499,629,0
40,Female,Married,High School or below,Non-technology Related Job,35678,Yes,WV,62,285,203,1,3,26,123,0.01,0.03,0.22,1983.0,1960.0999974491097,597,3369,429.5,185.969083452062,298,561,0
56,Male,Single,High School or below,Technology Related Job,33707,Yes,IA,69,288,63,6,1,66,484,0.03,0.0,0.43,1437.5,760.1397897755386,900,1975,718.5,379.716341497176,450,987,0
58,Female,Married,High School or below,Non-technology Related Job,88664,No,CT,40,387,98,0,3,35,160,0.07,0.0,0.96,2715.5,666.8016946589144,2244,3187,811.5,354.26049737446033,561,1062,0
60,Female,Single,Bachelor or equivalent,Non-technology Related Job,143622,Yes,WY,11,487,133,2,0,5,336,0.03,0.03,0.49,3975.0,2969.8484809834995,1875,6075,746.0,171.1198410471445,625,867,0
62,Male,Married,Bachelor or equivalent,Non-technology Related Job,198579,Yes,TX,102,86,168,5,1,74,12,0.06,0.03,0.02,2484.0,907.9251070435271,1842,3126,542.5,116.67261889578035,460,625,0
64,Male,Single,Bachelor or equivalent,Non-technology Related Job,3537,Yes,OH,72,185,203,7,2,44,189,0.02,0.03,0.55,3062.5,1009.0413767532033,2349,3776,901.5,385.3731957466684,629,1174,0
12,Male,Married,Master or equivalent,Technology Related Job,1566,Yes,AK,80,189,63,4,1,84,49,0.04,0.0,0.77,1993.5,1055.7104243115155,1247,2740,550.0,190.91883092036784,415,685,0
14,Male,Single,Master or equivalent,Non-technology Related Job,56523,Yes,VT,51,288,98,6,2,53,225,0.07,0.0,0.3,4994.0,2384.3640661610384,3308,6680,807.5,207.18228688765842,661,954,1
17,Male,Married,PhD or equivalent,Non-technology Related Job,111480,No,OR,22,387,133,1,3,23,401,0.03,0.03,0.83,4009.5,2554.776800426996,2203,5816,759.5,296.2777413171634,550,969,0
19,Female,Single,High School or below,Non-technology Related Job,166438,Yes,NJ,112,486,168,3,1,92,77,0.07,0.03,0.36,2567.5,88.38834764831844,2505,2630,513.5,17.67766952966369,501,526,0
49,Male,Single,High School or below,Others,27338,Yes,NY,50,183,183,0,2,11,250,0.05,0.03,0.81,3797.0,2542.755985146825,1999,5595,599.0,141.4213562373095,499,699,0
37,Female,Single,High School or below,Technology Related Job,219424,Yes,RI,91,89,63,2,0,2,114,0.04,0.0,0.1,3488.5,1554.927811829218,2389,4588,460.0,275.77164466275354,265,655,0
39,Female,Married,High School or below,Non-technology Related Job,24382,Yes,NY,61,188,98,4,2,71,290,0.0,0.0,0.63,1934.6666666666667,1895.453859457764,670,4114,545.6666666666666,110.8888332219856,457,670,0
41,Male,Married,High School or below,Non-technology Related Job,79339,Yes,MO,32,288,133,7,3,41,466,0.04,0.03,0.16,4048.5,1761.40299193569,2803,5294,1031.0,523.2590180780452,661,1401,0
71,Female,Single,Bachelor or equivalent,Others,190240,No,MT,90,485,148,4,0,59,139,0.02,0.0,0.62,3762.6666666666665,2269.1924407888664,1145,5172,928.3333333333334,255.8990686449119,646,1145,0
74,Female,Married,Bachelor or equivalent,Others,245197,Yes,ME,61,84,183,6,1,28,315,0.05,0.03,0.15,2843.3333333333335,2074.948031477736,516,4500,656.0,123.596116443843,516,750,0
61,Male,Single,Bachelor or equivalent,Technology Related Job,187283,Yes,NE,101,490,63,0,0,20,179,0.05,0.0,0.43,2700.5,685.1864709697645,2216,3185,634.0,147.07821048680188,530,738,0
63,Female,Married,Master or equivalent,Non-technology Related Job,242240,Yes,ME,72,89,98,3,1,89,355,0.0,0.0,0.96,3782.5,1454.5186489007283,2754,4811,618.5,96.87362902255701,550,687,0
26,Male,Single,Master or equivalent,Non-technology Related Job,103141,Yes,MA,10,286,113,0,2,8,28,0.07,0.0,0.42,4215.0,766.5037508062176,3673,4757,706.5,38.890872965260115,679,734,0
28,Male,Single,PhD or equivalent,Others,158098,Yes,IN,101,385,148,2,0,77,204,0.02,0.0,0.95,3370.5,4222.134590464875,385,6356,646.5,369.81684656056433,385,908,1
30,Male,Married,High School or below,Others,213056,No,CO,72,485,183,5,1,46,380,0.06,0.03,0.48,4776.0,1285.5201281971433,3867,5685,889.0,108.89444430272832,812,966,0
18,Female,Married,High School or below,Non-technology Related Job,155142,No,IN,112,390,63,7,3,38,244,0.05,0.0,0.77,5306.0,3597.7593026771538,2762,7850,835.5,205.76807332528534,690,981,0
20,Male,Single,High School or below,Non-technology Related Job,210099,Yes,CT,83,490,98,1,0,7,420,0.01,0.0,0.3,1558.0,2002.5264043203026,142,2974,442.5,424.9711754931151,142,743,0
50,Female,Single,High School or below,Non-technology Related Job,71000,Yes,DE,21,187,113,6,2,25,93,0.07,0.0,0.75,3971.6666666666665,3811.1502638092525,21,7626,561.6666666666666,483.6127927726203,21,953,0
53,Female,Married,High School or below,Others,125957,Yes,AL,112,286,148,1,3,95,269,0.03,0.0,0.29,3164.0,3448.793847129747,1129,7146,1020.0,268.63171815703373,714,1217,0
55,Male,Single,Bachelor or equivalent,Others,180914,Yes,UT,83,385,183,3,0,64,445,0.06,0.03,0.82,3112.0,2457.903171404439,1374,4850,828.5,200.11121907579295,687,970,0
42,Female,Single,Bachelor or equivalent,Non-technology Related Job,123000,Yes,AL,3,291,63,5,3,55,309,0.06,0.0,0.1,5514.5,1892.9248532363877,4176,6853,760.0,106.06601717798213,685,835,0
73,Male,Single,Bachelor or equivalent,Non-technology Related Job,233901,Yes,AZ,61,488,78,2,0,74,482,0.04,0.0,0.56,3465.6666666666665,4434.793381132128,842,8586,701.6666666666666,274.2432010703881,421,969,0
75,Male,Married,Master or equivalent,Others,38858,Yes,VA,32,87,113,5,1,43,158,0.0,0.0,0.09,3047.5,3004.4967132616403,923,5172,476.5,239.7091988222396,307,646,0
77,Female,Single,Master or equivalent,Others,93816,Yes,PA,3,187,148,7,2,13,334,0.03,0.0,0.62,6907.5,1891.5106396740146,5570,8245,922.0,8.48528137423857,916,928,0
79,Female,Married,High School or below,Others,148773,Yes,NM,93,286,183,1,0,82,10,0.07,0.03,0.15,4920.0,1504.7232303649732,3856,5984,909.0,77.78174593052023,854,964,0
27,Female,Single,High School or below,Non-technology Related Job,146802,No,WV,101,289,43,6,2,22,370,0.01,0.01,0.36,4031.0,12.727922061357855,4022,4040,654.5,211.4249275747777,505,804,0
29,Female,Married,High School or below,Non-technology Related Job,201760,Yes,SD,72,389,78,0,3,92,47,0.05,0.0,0.89,2714.0,1637.659305228044,1556,3872,581.5,272.2361107568208,389,774,0
31,Female,Single,High School or below,Others,6717,Yes,NC,42,488,113,3,1,61,223,0.0,0.0,0.42,6235.5,594.6768029778865,5815,6656,779.0,74.95331880577403,726,832,0
34,Male,Married,High School or below,Others,61674,Yes,MT,13,87,148,5,2,30,399,0.04,0.0,0.95,2360.5,772.8677118368964,1814,2907,517.0,90.50966799187809,453,581,0
49,Male,Single,Bachelor or equivalent,Non-technology Related Job,59703,Yes,TX,21,91,8,2,0,71,259,0.06,0.01,0.16,4888.0,507.70266889194113,4529,5247,893.5,337.28993462598316,655,1132,0
